index,s,t,p,e,c
1,32306,32306,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
2,98601,98601,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
3,143505,143505,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
4,50736,50736,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
5,131820,131820,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
6,326322,326322,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
7,279731,279731,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
8,127283,127283,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
9,278708,278708,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
10,116015,116015,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
11,156756,156756,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
12,214400,214400,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
13,64896,64896,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
14,206057,206057,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
15,102033,102033,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
16,266401,266401,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
17,185459,185459,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
18,171769,171769,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
19,139762,139762,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
20,118183,118183,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
21,299695,299695,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
22,224881,224881,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
23,246050,246050,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
24,11863,11863,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
25,244580,244580,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
26,283794,283794,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
27,53002,53002,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
28,226720,226720,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
29,91838,91838,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
30,304801,304801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
31,130528,130528,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
32,102053,102053,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
33,6801,6801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
34,262468,262468,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
35,42767,42767,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
36,8978,8978,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
37,67999,67999,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
38,52971,52971,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
39,266726,266726,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
40,96341,96341,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
41,229965,229965,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
42,301885,301885,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
43,303915,303915,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
44,239195,239195,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
45,317404,317404,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
46,171207,171207,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
47,87801,87801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
48,294062,294062,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
49,60666,60666,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
50,8173,8173,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
51,253318,253318,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
52,326418,326418,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
53,265612,265612,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
54,313685,313685,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
55,177735,177735,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
56,304806,304806,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
57,171768,171768,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
58,212710,212710,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
59,23402,23402,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
60,267911,267911,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
61,149749,149749,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
62,172495,172495,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
63,350113,350113,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
64,146235,146235,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
65,73146,73146,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
66,19220,19220,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
67,104369,104369,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
68,38826,38826,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
69,185514,185514,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
70,154908,154908,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
71,335117,335117,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
72,41342,41342,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
73,24867,24867,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
74,310361,310361,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
75,209729,209729,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
76,318266,318266,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
77,68336,68336,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
78,237096,237096,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
79,217398,217398,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
80,124473,124473,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
81,60844,60844,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
82,102701,102701,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
83,122324,122324,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
84,123808,123808,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
85,347667,347667,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
86,240647,240647,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
87,3070,3070,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
88,21669,21669,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
89,45848,45848,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
90,300643,300643,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
91,338054,338054,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
92,157660,157660,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
93,190447,190447,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
94,258821,258821,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
95,256916,256916,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
96,88055,88055,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
97,178918,178918,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
98,90683,90683,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
99,237624,237624,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
100,102302,102302,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
101,307376,307376,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
102,294413,294413,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
103,81981,81981,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
104,196279,196279,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
105,206058,206058,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
106,209894,209894,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
107,13053,13053,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
108,78566,78566,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
109,57833,57833,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
110,278865,278865,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
111,101449,101449,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
112,114116,114116,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
113,113019,113019,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
114,2902,2902,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
115,156756,156756,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
116,159460,159460,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
117,334811,334811,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
118,75938,75938,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
119,37627,37627,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
120,120981,120981,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
121,221806,221806,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
122,324876,324876,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
123,348704,348704,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
124,79268,79268,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
125,22232,22232,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
126,194241,194241,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
127,132634,132634,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
128,347871,347871,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
129,225258,225258,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
130,42534,42534,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
131,324096,324096,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
132,44423,44423,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
133,339344,339344,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
134,182183,182183,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
135,74004,74004,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
136,258873,258873,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
137,301596,301596,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
138,8531,8531,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
139,102033,102033,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
140,207450,207450,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
141,305327,305327,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
142,187568,187568,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
143,257179,257179,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
144,315641,315641,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
145,152301,152301,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
146,161195,161195,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
147,302610,302610,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
148,163567,163567,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
149,41311,41311,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
150,166503,166503,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
151,107117,107117,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
152,197856,197856,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
153,210933,210933,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
154,18813,18813,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
155,38531,38531,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
156,71074,71074,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
157,294510,294510,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
158,314867,314867,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
159,156816,156816,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
160,146389,146389,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
161,42280,42280,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
162,301791,301791,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
163,114029,114029,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
164,237666,237666,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
165,201599,201599,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
166,62461,62461,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
167,84866,84866,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
168,684,684,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
169,278689,278689,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
170,84985,84985,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
171,137838,137838,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
172,292013,292013,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
173,193184,193184,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
174,246791,246791,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
175,7118,7118,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
176,344097,344097,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
177,276223,276223,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
178,9791,9791,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
179,261552,261552,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
180,275452,275452,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
181,49322,49322,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
182,144296,144296,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
183,161602,161602,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
184,30400,30400,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
185,334719,334719,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
186,311625,311625,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
187,239963,239963,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
188,46268,46268,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
189,275384,275384,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
190,203320,203320,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
191,45785,45785,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
192,316947,316947,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
193,203317,203317,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
194,191219,191219,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
195,292030,292030,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
196,182970,182970,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
197,191972,191972,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
198,96826,96826,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
199,225945,225945,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
200,244792,244792,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
201,74365,74365,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
202,19743,19743,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
203,341091,341091,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
204,31570,31570,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
205,75074,75074,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
206,179160,179160,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
207,188323,188323,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
208,323025,323025,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
209,220257,220257,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
210,293201,293201,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
211,162510,162510,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
212,14195,14195,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
213,195040,195040,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
214,200478,200478,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
215,37360,37360,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
216,298451,298451,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
217,9700,9700,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
218,252329,252329,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
219,10066,10066,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
220,336344,336344,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
221,157512,157512,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
222,23217,23217,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
223,220271,220271,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
224,8726,8726,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
225,154004,154004,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
226,48022,48022,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
227,76627,76627,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
228,343462,343462,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
229,209985,209985,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
230,58107,58107,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
231,40344,40344,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
232,348903,348903,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
233,53249,53249,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
234,86891,86891,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
235,272662,272662,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
236,93506,93506,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
237,301745,301745,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
238,307437,307437,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
239,38380,38380,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
240,123393,123393,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
241,327078,327078,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
242,73705,73705,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
243,310123,310123,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
244,248579,248579,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
245,253050,253050,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
246,298287,298287,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
247,204049,204049,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
248,109540,109540,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
249,189527,189527,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
250,242356,242356,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
251,346911,346911,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
252,319950,319950,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
253,188297,188297,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
254,55521,55521,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
255,187416,187416,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
256,178943,178943,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
