index,s,t,p,e,c
1,171769,171769,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
2,139762,139762,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
3,118183,118183,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
4,299695,299695,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
5,224881,224881,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
6,246050,246050,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
7,11863,11863,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
8,244580,244580,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
9,283794,283794,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
10,53002,53002,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
11,226720,226720,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
12,91838,91838,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
13,278708,278708,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
14,116015,116015,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
15,156756,156756,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
16,214400,214400,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
17,64896,64896,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
18,206057,206057,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
19,102033,102033,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
20,266401,266401,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
21,185459,185459,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
22,266726,266726,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
23,96341,96341,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
24,229965,229965,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
25,301885,301885,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
26,303915,303915,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
27,239195,239195,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
28,317404,317404,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
29,171207,171207,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
30,87801,87801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
31,294062,294062,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
32,60666,60666,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
33,304801,304801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
34,130528,130528,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
35,102053,102053,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
36,6801,6801,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
37,262468,262468,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
38,42767,42767,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
39,8978,8978,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
40,67999,67999,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
41,52971,52971,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
42,177735,177735,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
43,304806,304806,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
44,171768,171768,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
45,212710,212710,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
46,23402,23402,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
47,267911,267911,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
48,149749,149749,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
49,172495,172495,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
50,350113,350113,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
51,146235,146235,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
52,73146,73146,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
53,8173,8173,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
54,253318,253318,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
55,326418,326418,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
56,265612,265612,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
57,313685,313685,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
58,24867,24867,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
59,310361,310361,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
60,209729,209729,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
61,318266,318266,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
62,68336,68336,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
63,237096,237096,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
64,217398,217398,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
65,124473,124473,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
66,60844,60844,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
67,102701,102701,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
68,19220,19220,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
69,104369,104369,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
70,38826,38826,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
71,185514,185514,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
72,154908,154908,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
73,335117,335117,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
74,41342,41342,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
75,157660,157660,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
76,190447,190447,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
77,258821,258821,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
78,256916,256916,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
79,88055,88055,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
80,178918,178918,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
81,122324,122324,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
82,123808,123808,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
83,347667,347667,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
84,240647,240647,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
85,3070,3070,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
86,21669,21669,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
87,45848,45848,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
88,300643,300643,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
89,338054,338054,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
90,209894,209894,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
91,13053,13053,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
92,78566,78566,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
93,57833,57833,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
94,278865,278865,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
95,101449,101449,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
96,114116,114116,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
97,113019,113019,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
98,2902,2902,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
99,90683,90683,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
100,237624,237624,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
101,102302,102302,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
102,307376,307376,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
103,294413,294413,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
104,81981,81981,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
105,196279,196279,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
106,206058,206058,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
107,221806,221806,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
108,324876,324876,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
109,348704,348704,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
110,79268,79268,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
111,22232,22232,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
112,194241,194241,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
113,132634,132634,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
114,347871,347871,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
115,225258,225258,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
116,42534,42534,3,[0.29411765 0.52941176 0.71470588 0.85764706],3
