index,s,t,p,e,c
1,32306,32306,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
2,98601,98601,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
3,143505,143505,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
4,50736,50736,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
5,131820,131820,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
6,326322,326322,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
7,279731,279731,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
8,127283,127283,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
9,278708,278708,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
10,116015,116015,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
11,156756,156756,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
12,214400,214400,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
13,64896,64896,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
14,206057,206057,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
15,102033,102033,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
16,266401,266401,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
17,185459,185459,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
18,171769,171769,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
19,139762,139762,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
20,118183,118183,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
21,299695,299695,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
22,224881,224881,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
23,246050,246050,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
24,11863,11863,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
25,244580,244580,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
26,283794,283794,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
27,53002,53002,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
28,226720,226720,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
29,91838,91838,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
30,304801,304801,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
31,130528,130528,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
32,102053,102053,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
33,6801,6801,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
34,262468,262468,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
35,42767,42767,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
36,8978,8978,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
37,67999,67999,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
38,52971,52971,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
39,266726,266726,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
40,96341,96341,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
41,229965,229965,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
42,301885,301885,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
43,303915,303915,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
44,239195,239195,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
45,317404,317404,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
46,171207,171207,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
47,87801,87801,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
48,294062,294062,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
49,60666,60666,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
50,8173,8173,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
51,253318,253318,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
52,326418,326418,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
53,265612,265612,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
54,313685,313685,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
55,177735,177735,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
56,304806,304806,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
57,171768,171768,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
58,212710,212710,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
59,23402,23402,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
60,267911,267911,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
61,149749,149749,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
62,172495,172495,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
63,350113,350113,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
64,146235,146235,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
65,73146,73146,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
66,19220,19220,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
67,104369,104369,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
68,38826,38826,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
69,185514,185514,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
70,154908,154908,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
71,335117,335117,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
72,41342,41342,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
73,24867,24867,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
74,310361,310361,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
75,209729,209729,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
76,318266,318266,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
77,68336,68336,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
78,237096,237096,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
79,217398,217398,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
80,124473,124473,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
81,60844,60844,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
82,102701,102701,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
83,122324,122324,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
84,123808,123808,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
85,347667,347667,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
86,240647,240647,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
87,3070,3070,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
88,21669,21669,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
89,45848,45848,6,[1.       1.8      2.43     2.916    3.2805   3.54294  3.720087],6
